DEBUG-GREG0(n0c0b0m12p2,36):(f:0, i:{{0x0,0x0},{0x0,0x33}}, v:0x33) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m12p3,36):(f:0, i:{{0x0,0x0},{0x0,0x34}}, v:0x34) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m13p0,36):(f:0, i:{{0x0,0x0},{0x0,0x35}}, v:0x35) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m13p1,36):(f:0, i:{{0x0,0x0},{0x0,0x36}}, v:0x36) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m13p2,36):(f:0, i:{{0x0,0x0},{0x0,0x37}}, v:0x37) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m13p3,36):(f:0, i:{{0x0,0x0},{0x0,0x38}}, v:0x38) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m14p0,36):(f:0, i:{{0x0,0x0},{0x0,0x39}}, v:0x39) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m14p1,36):(f:0, i:{{0x0,0x0},{0x0,0x3A}}, v:0x3A) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m14p2,36):(f:0, i:{{0x0,0x0},{0x0,0x3B}}, v:0x3B) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m14p3,36):(f:0, i:{{0x0,0x0},{0x0,0x3C}}, v:0x3C) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m15p0,36):(f:0, i:{{0x0,0x0},{0x0,0x3D}}, v:0x3D) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m15p1,36):(f:0, i:{{0x0,0x0},{0x0,0x3E}}, v:0x3E) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m15p2,36):(f:0, i:{{0x0,0x0},{0x0,0x3F}}, v:0x3F) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m15p3,36):(f:0, i:{{0x0,0x0},{0x0,0x40}}, v:0x40) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m0p0,38):(f:0, i:{{0x0,0x0},{0xFFFF,0xFFFF}}, v:0xFFFFFFFF) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m0p1,38):(f:0, i:{{0x0,0x0},{0x0,0x0}}, v:0x0) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m0p2,38):(f:0, i:{{0x0,0x0},{0x0,0x1}}, v:0x1) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m0p3,38):(f:0, i:{{0x0,0x0},{0x0,0x2}}, v:0x2) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m1p0,38):(f:0, i:{{0x0,0x0},{0x0,0x3}}, v:0x3) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m1p1,38):(f:0, i:{{0x0,0x0},{0x0,0x4}}, v:0x4) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m1p2,38):(f:0, i:{{0x0,0x0},{0x0,0x5}}, v:0x5) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m1p3,38):(f:0, i:{{0x0,0x0},{0x0,0x6}}, v:0x6) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m2p0,38):(f:0, i:{{0x0,0x0},{0x0,0x7}}, v:0x7) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m2p1,38):(f:0, i:{{0x0,0x0},{0x0,0x8}}, v:0x8) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m2p2,38):(f:0, i:{{0x0,0x0},{0x0,0x9}}, v:0x9) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m2p3,38):(f:0, i:{{0x0,0x0},{0x0,0xA}}, v:0xA) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m3p0,38):(f:0, i:{{0x0,0x0},{0x0,0xB}}, v:0xB) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m3p1,38):(f:0, i:{{0x0,0x0},{0x0,0xC}}, v:0xC) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m3p2,38):(f:0, i:{{0x0,0x0},{0x0,0xD}}, v:0xD) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m3p3,38):(f:0, i:{{0x0,0x0},{0x0,0xE}}, v:0xE) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m4p0,38):(f:0, i:{{0x0,0x0},{0x0,0xF}}, v:0xF) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m4p1,38):(f:0, i:{{0x0,0x0},{0x0,0x10}}, v:0x10) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m4p2,38):(f:0, i:{{0x0,0x0},{0x0,0x11}}, v:0x11) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m4p3,38):(f:0, i:{{0x0,0x0},{0x0,0x12}}, v:0x12) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m5p0,38):(f:0, i:{{0x0,0x0},{0x0,0x13}}, v:0x13) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m5p1,38):(f:0, i:{{0x0,0x0},{0x0,0x14}}, v:0x14) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m5p2,38):(f:0, i:{{0x0,0x0},{0x0,0x15}}, v:0x15) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m5p3,38):(f:0, i:{{0x0,0x0},{0x0,0x16}}, v:0x16) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m6p0,38):(f:0, i:{{0x0,0x0},{0x0,0x17}}, v:0x17) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m6p1,38):(f:0, i:{{0x0,0x0},{0x0,0x18}}, v:0x18) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m6p2,38):(f:0, i:{{0x0,0x0},{0x0,0x19}}, v:0x19) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m6p3,38):(f:0, i:{{0x0,0x0},{0x0,0x1A}}, v:0x1A) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m7p0,38):(f:0, i:{{0x0,0x0},{0x0,0x1B}}, v:0x1B) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m7p1,38):(f:0, i:{{0x0,0x0},{0x0,0x1C}}, v:0x1C) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m7p2,38):(f:0, i:{{0x0,0x0},{0x0,0x1D}}, v:0x1D) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m7p3,38):(f:0, i:{{0x0,0x0},{0x0,0x1E}}, v:0x1E) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m8p0,38):(f:0, i:{{0x0,0x0},{0x0,0x1F}}, v:0x1F) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m8p1,38):(f:0, i:{{0x0,0x0},{0x0,0x20}}, v:0x20) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m8p2,38):(f:0, i:{{0x0,0x0},{0x0,0x21}}, v:0x21) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m8p3,38):(f:0, i:{{0x0,0x0},{0x0,0x22}}, v:0x22) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m9p0,38):(f:0, i:{{0x0,0x0},{0x0,0x23}}, v:0x23) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m9p1,38):(f:0, i:{{0x0,0x0},{0x0,0x24}}, v:0x24) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m9p2,38):(f:0, i:{{0x0,0x0},{0x0,0x25}}, v:0x25) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m9p3,38):(f:0, i:{{0x0,0x0},{0x0,0x26}}, v:0x26) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m10p0,38):(f:0, i:{{0x0,0x0},{0x0,0x27}}, v:0x27) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m10p1,38):(f:0, i:{{0x0,0x0},{0x0,0x28}}, v:0x28) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m10p2,38):(f:0, i:{{0x0,0x0},{0x0,0x29}}, v:0x29) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m10p3,38):(f:0, i:{{0x0,0x0},{0x0,0x2A}}, v:0x2A) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m11p0,38):(f:0, i:{{0x0,0x0},{0x0,0x2B}}, v:0x2B) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m11p1,38):(f:0, i:{{0x0,0x0},{0x0,0x2C}}, v:0x2C) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m11p2,38):(f:0, i:{{0x0,0x0},{0x0,0x2D}}, v:0x2D) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m11p3,38):(f:0, i:{{0x0,0x0},{0x0,0x2E}}, v:0x2E) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m12p0,38):(f:0, i:{{0x0,0x0},{0x0,0x2F}}, v:0x2F) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m12p1,38):(f:0, i:{{0x0,0x0},{0x0,0x30}}, v:0x30) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m12p2,38):(f:0, i:{{0x0,0x0},{0x0,0x31}}, v:0x31) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m12p3,38):(f:0, i:{{0x0,0x0},{0x0,0x32}}, v:0x32) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m13p0,38):(f:0, i:{{0x0,0x0},{0x0,0x33}}, v:0x33) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m13p1,38):(f:0, i:{{0x0,0x0},{0x0,0x34}}, v:0x34) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m13p2,38):(f:0, i:{{0x0,0x0},{0x0,0x35}}, v:0x35) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m13p3,38):(f:0, i:{{0x0,0x0},{0x0,0x36}}, v:0x36) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m14p0,38):(f:0, i:{{0x0,0x0},{0x0,0x37}}, v:0x37) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m14p1,38):(f:0, i:{{0x0,0x0},{0x0,0x38}}, v:0x38) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m14p2,38):(f:0, i:{{0x0,0x0},{0x0,0x39}}, v:0x39) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m14p3,38):(f:0, i:{{0x0,0x0},{0x0,0x3A}}, v:0x3A) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m15p0,38):(f:0, i:{{0x0,0x0},{0x0,0x3B}}, v:0x3B) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m15p1,38):(f:0, i:{{0x0,0x0},{0x0,0x3C}}, v:0x3C) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m15p2,38):(f:0, i:{{0x0,0x0},{0x0,0x3D}}, v:0x3D) #d get $lr38n0c0b0 1
DEBUG-GREG0(n0c0b0m15p3,38):(f:0, i:{{0x0,0x0},{0x0,0x3E}}, v:0x3E) #d get $lr38n0c0b0 1
